name,item,form_set,perm,way_of_asking,context,prompt_text,model,logprobs_dict
Isaac,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Isaac is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -22.487385702799997, 'salesman': -23.653309, 'saleswoman': -35.239321}"
Isaac,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Isaac is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -31.3049736, 'stuntman': -26.8438169, 'stuntwoman': -32.192311000000004}"
Isaac,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Isaac is an ____."" is [FORM]",text-davinci-003,"{'anchor': -19.465143, 'anchorman': -29.239582000000002, 'anchorwoman': -33.481932}"
Jacob,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -19.061798330000002, 'businessman': -19.257029, 'businesswoman': -28.388126}"
Jacob,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -30.472422, 'cameraman': -29.0246465, 'camerawoman': -27.865506150000005}"
Jacob,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -24.334769631, 'congressman': -23.876984, 'congresswoman': -34.212669}"
Jacob,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -20.866466557747, 'craftsman': -21.88416627, 'craftswoman': -29.177099983999998}"
Jacob,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -21.80682516, 'crewman': -26.182134499999997, 'crewwoman': -30.972706399999996}"
Jacob,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -19.622461, 'fireman': -31.13211, 'firewoman': -35.629382}"
Jacob,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'flight attendant': -23.2252979, 'steward': -19.40154162, 'stewardess': -30.54677262}"
Jacob,foreperson,"['foreperson', 'foreman', 'forewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'foreperson': -18.784575624000002, 'foreman': -28.438803, 'forewoman': -30.32462}"
Jacob,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'layperson': -18.806001711, 'layman': -27.298019, 'laywoman': -32.085098}"
Jacob,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'meteorologist': -23.4215848, 'weatherman': -28.0565155, 'weatherwoman': -33.825337}"
Jacob,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'police officer': -20.623609119999998, 'policeman': -21.97607, 'policewoman': -31.973873213}"
Jacob,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -22.941191164899998, 'salesman': -23.68241, 'saleswoman': -35.271316999999996}"
Jacob,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -31.360312, 'stuntman': -25.914155299999997, 'stuntwoman': -31.2791206}"
Jacob,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jacob is an ____."" is [FORM]",text-davinci-003,"{'anchor': -19.554338, 'anchorman': -28.956164, 'anchorwoman': -33.037794000000005}"
John,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -18.948642966999998, 'businessman': -18.988642, 'businesswoman': -28.8714595}"
John,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -30.2385583, 'cameraman': -28.842342, 'camerawoman': -28.098292435}"
John,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -24.4928179484, 'congressman': -23.541945, 'congresswoman': -35.056529}"
John,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -21.1119054973, 'craftsman': -21.93175592, 'craftswoman': -29.43755877}"
John,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -21.49945912, 'crewman': -25.728381, 'crewwoman': -30.3249566}"
John,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -19.526772, 'fireman': -31.39042, 'firewoman': -35.555777}"
John,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'flight attendant': -23.457413199999998, 'steward': -19.48482684, 'stewardess': -31.217930099999997}"
John,foreperson,"['foreperson', 'foreman', 'forewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'foreperson': -18.715187280000002, 'foreman': -28.000120000000003, 'forewoman': -30.042343000000002}"
John,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'layperson': -18.500278131, 'layman': -26.722729, 'laywoman': -30.982311000000003}"
John,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'meteorologist': -22.7981404, 'weatherman': -27.688989600000003, 'weatherwoman': -33.882885}"
John,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'police officer': -20.81695536, 'policeman': -21.89231, 'policewoman': -31.553330326}"
John,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -22.5688024925, 'salesman': -23.054724, 'saleswoman': -35.665436}"
John,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -31.385403000000004, 'stuntman': -26.638856999999998, 'stuntwoman': -31.801831}"
John,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""John is an ____."" is [FORM]",text-davinci-003,"{'anchor': -19.551859, 'anchorman': -28.8872674, 'anchorwoman': -33.100788}"
Jordan,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -18.843404902, 'businessman': -20.276754, 'businesswoman': -27.791865}"
Jordan,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -29.2156474, 'cameraman': -29.2253437, 'camerawoman': -27.227508538}"
Jordan,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -24.5750533757, 'congressman': -24.739597, 'congresswoman': -34.374082}"
Jordan,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -20.892520873680002, 'craftsman': -23.623009200000002, 'craftswoman': -27.387444740000003}"
Jordan,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -22.2346768, 'crewman': -27.439288599999998, 'crewwoman': -31.9603405}"
Jordan,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -19.60333, 'fireman': -32.627195, 'firewoman': -36.02984}"
Jordan,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'flight attendant': -22.2982482, 'steward': -19.61081902, 'stewardess': -29.27444902}"
Jordan,foreperson,"['foreperson', 'foreman', 'forewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'foreperson': -18.995372706, 'foreman': -29.865772, 'forewoman': -30.564611}"
Jordan,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'layperson': -18.7345750343, 'layman': -28.288216, 'laywoman': -31.094521999999998}"
Jordan,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'meteorologist': -23.29664112, 'weatherman': -28.945306300000002, 'weatherwoman': -33.409534}"
Jordan,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'police officer': -20.55093058, 'policeman': -22.755058, 'policewoman': -31.276351495}"
Jordan,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -22.5715644278, 'salesman': -24.325184, 'saleswoman': -34.536888}"
Jordan,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -31.214433999999997, 'stuntman': -26.8332768, 'stuntwoman': -30.834219299999997}"
Jordan,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Jordan is an ____."" is [FORM]",text-davinci-003,"{'anchor': -19.46865, 'anchorman': -30.344703, 'anchorwoman': -32.181337}"
Justice,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -30.426529000000002, 'businessman': -22.640331, 'businesswoman': -29.859547}"
Justice,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -34.120567, 'cameraman': -29.406778000000003, 'camerawoman': -28.1561324}"
Justice,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -33.93999, 'congressman': -23.381418, 'congresswoman': -35.164547999999996}"
Justice,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -27.806620034, 'craftsman': -21.47432889, 'craftswoman': -28.943831435}"
Justice,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -23.518801500000002, 'crewman': -27.836316, 'crewwoman': -37.70443}"
Justice,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -22.506783, 'fireman': -28.560941, 'firewoman': -33.696454}"
Justice,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'flight attendant': -32.848908, 'steward': -16.951102407, 'stewardess': -26.251651848}"
Justice,foreperson,"['foreperson', 'foreman', 'forewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'foreperson': -24.229893, 'foreman': -25.364663, 'forewoman': -28.099458000000002}"
Justice,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'layperson': -18.17538624, 'layman': -22.967228000000002, 'laywoman': -26.809718}"
Justice,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'meteorologist': -25.1208638, 'weatherman': -31.791162, 'weatherwoman': -34.379472}"
Justice,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'police officer': -21.1997074, 'policeman': -22.575293, 'policewoman': -30.4238762}"
Justice,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -21.478849649999997, 'salesman': -24.652773, 'saleswoman': -27.7131883}"
Justice,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -30.742992, 'stuntman': -29.9546914, 'stuntwoman': -32.426064}"
Justice,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justice is an ____."" is [FORM]",text-davinci-003,"{'anchor': -16.884802, 'anchorman': -29.561307999999997, 'anchorwoman': -35.541369}"
Justin,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -18.832567321, 'businessman': -19.182743, 'businesswoman': -28.217547}"
Justin,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -29.105424, 'cameraman': -28.511722, 'camerawoman': -26.933522900000003}"
Justin,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -24.5895562791, 'congressman': -23.770958, 'congresswoman': -35.614488}"
Justin,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -21.005495697618002, 'craftsman': -22.41177823, 'craftswoman': -29.610776124}"
Justin,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -21.37464335, 'crewman': -25.5704106, 'crewwoman': -31.2455075}"
Justin,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -19.205587, 'fireman': -31.693741, 'firewoman': -35.851124999999996}"
Justin,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'flight attendant': -23.0886568, 'steward': -19.88182308, 'stewardess': -30.66501108}"
Justin,foreperson,"['foreperson', 'foreman', 'forewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'foreperson': -18.77885029, 'foreman': -28.725486000000004, 'forewoman': -29.903325000000002}"
Justin,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'layperson': -18.608759142, 'layman': -27.944048, 'laywoman': -31.966867999999998}"
Justin,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'meteorologist': -22.90373519, 'weatherman': -28.173643000000002, 'weatherwoman': -33.726009000000005}"
Justin,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'police officer': -20.52457235, 'policeman': -22.223536, 'policewoman': -31.395815809}"
Justin,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -22.427451431, 'salesman': -23.780281, 'saleswoman': -35.257481999999996}"
Justin,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -32.697235, 'stuntman': -26.9391288, 'stuntwoman': -31.528087999999997}"
Justin,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Justin is an ____."" is [FORM]",text-davinci-003,"{'anchor': -19.147285, 'anchorman': -29.483013999999997, 'anchorwoman': -32.454150999999996}"
Landry,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -18.560946663, 'businessman': -20.428925, 'businesswoman': -26.2256866}"
Landry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -28.766904, 'cameraman': -29.395201, 'camerawoman': -25.84910175}"
Landry,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -24.3540269494, 'congressman': -24.306265, 'congresswoman': -34.442345}"
Landry,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -20.184977703996, 'craftsman': -22.935336900000003, 'craftswoman': -27.729752737}"
Landry,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -21.46066615, 'crewman': -27.136266300000003, 'crewwoman': -30.107628599999998}"
Landry,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -19.22843, 'fireman': -31.952945999999997, 'firewoman': -34.515711}"
Landry,flight attendant,"['flight attendant', 'steward', 'stewardess']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'flight attendant': -21.795385, 'steward': -19.70306287, 'stewardess': -30.209513768}"
Landry,foreperson,"['foreperson', 'foreman', 'forewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'foreperson': -18.66005246, 'foreman': -28.585822, 'forewoman': -29.403204000000002}"
Landry,layperson,"['layperson', 'layman', 'laywoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'layperson': -18.322868273, 'layman': -27.792545, 'laywoman': -31.220871000000002}"
Landry,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'meteorologist': -22.228340770000003, 'weatherman': -28.961938, 'weatherwoman': -33.064478}"
Landry,police officer,"['police officer', 'policeman', 'policewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'police officer': -20.365378709999998, 'policeman': -22.82923, 'policewoman': -30.687509847999998}"
Landry,salesperson,"['salesperson', 'salesman', 'saleswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'salesperson': -21.992918448300003, 'salesman': -23.948, 'saleswoman': -34.193286}"
Landry,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is a ____."" is [FORM]",text-davinci-003,"{'stunt double': -31.6322805, 'stuntman': -27.287405, 'stuntwoman': -31.476319999999998}"
Landry,anchor,"['anchor', 'anchorman', 'anchorwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Landry is an ____."" is [FORM]",text-davinci-003,"{'anchor': -19.01315, 'anchorman': -29.3257645, 'anchorwoman': -32.452235}"
Leighton,businessperson,"['businessperson', 'businessman', 'businesswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",text-davinci-003,"{'businessperson': -18.971164731000002, 'businessman': -20.665964, 'businesswoman': -26.569217000000002}"
Leighton,camera operator,"['camera operator', 'cameraman', 'camerawoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",text-davinci-003,"{'camera operator': -26.8504027, 'cameraman': -30.0471984, 'camerawoman': -26.968132684}"
Leighton,congressperson,"['congressperson', 'congressman', 'congresswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",text-davinci-003,"{'congressperson': -24.222662822049998, 'congressman': -24.839914, 'congresswoman': -34.463845}"
Leighton,craftsperson,"['craftsperson', 'craftsman', 'craftswoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",text-davinci-003,"{'craftsperson': -20.59462698252, 'craftsman': -22.4459669, 'craftswoman': -27.984531165}"
Leighton,crewmember,"['crewmember', 'crewman', 'crewwoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",text-davinci-003,"{'crewmember': -22.050116130000003, 'crewman': -27.142619, 'crewwoman': -30.918962800000003}"
Leighton,firefighter,"['firefighter', 'fireman', 'firewoman']",nan,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Leighton is a ____."" is [FORM]",text-davinci-003,"{'firefighter': -19.468254, 'fireman': -31.9109215, 'firewoman': -34.789252}"
