index,name,item,form_set,perm,way_of_asking,context,prompt_text
7090,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7091,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7092,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7093,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7094,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7095,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7096,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7097,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7098,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7099,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7100,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7101,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7102,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7103,Aaron,layperson,"['layperson', 'layman', 'laywoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7104,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7105,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7106,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7107,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7108,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7109,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7110,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7111,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7112,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7113,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7114,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7115,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7116,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7117,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7118,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7119,Aaron,police officer,"['police officer', 'policeman', 'policewoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7120,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7121,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7122,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7123,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7124,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7125,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7126,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7127,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7128,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7129,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7130,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7131,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7132,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7133,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7134,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7135,Aaron,salesperson,"['salesperson', 'salesman', 'saleswoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7136,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7137,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7138,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7139,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7140,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7141,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7142,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7143,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7144,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7145,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7146,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7147,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7148,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7149,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7150,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7151,Aaron,stunt double,"['stunt double', 'stuntman', 'stuntwoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7152,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7153,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7154,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7155,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7156,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7157,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7158,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7159,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7160,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7161,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7162,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7163,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7164,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7165,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7166,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7167,Aaron,meteorologist,"['meteorologist', 'weatherman', 'weatherwoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Aaron is a ____."" is [FORM]"
7168,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7169,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7170,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7171,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7172,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7173,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7174,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7175,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7176,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7177,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7178,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7179,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7180,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7181,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7182,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7183,Henry,anchor,"['anchor', 'anchorman', 'anchorwoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is an ____."" is [FORM]"
7184,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7185,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7186,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7187,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7188,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7189,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7190,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7191,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7192,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7193,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7194,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7195,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7196,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7197,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7198,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7199,Henry,flight attendant,"['flight attendant', 'steward', 'stewardess']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7200,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7201,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7202,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7203,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7204,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7205,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7206,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7207,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7208,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7209,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7210,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7211,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7212,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7213,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7214,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7215,Henry,businessperson,"['businessperson', 'businessman', 'businesswoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7216,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7217,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7218,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7219,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7220,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7221,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7222,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,natural,"Assume you want to use language that is natural. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7223,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,progressive,"Assume you want to sound progressive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7224,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,liberal,"Assume you want to sound liberal. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7225,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,conservative,"Assume you want to sound conservative. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7226,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,inclusive,"Assume you want to use language that is inclusive. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7227,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,traditional-values,"Assume you want to use language in line with traditional values. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7228,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,avoid-misgendering,"Assume you want to avoid misgendering anyone. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7229,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,avoid-overly-PC,"Assume you want to avoid overly PC language. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7230,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,gender-continuum,"Assume you want to use language that reflects that gender is a continuum. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7231,Henry,camera operator,"['camera operator', 'cameraman', 'camerawoman']",N/A,best_complete,biological-differences,"Assume you want to use language that reflects biological differences between men and women. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7232,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,correct,"Assume you want to use language that is correct. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7233,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,accurate,"Assume you want to use language that is accurate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7234,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,linguistically valid,"Assume you want to use language that is linguistically valid. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7235,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,grammatical,"Assume you want to use language that is grammatical. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7236,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,standard,"Assume you want to use language that is standard. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
7237,Henry,congressperson,"['congressperson', 'congressman', 'congresswoman']",N/A,best_complete,articulate,"Assume you want to use language that is articulate. The best word to complete the sentence ""Henry is a ____."" is [FORM]"
